Timestamp,ID,Occupancy,Capacity
2016-10-26 11:59:00,17424,1209,1920
2016-10-26 11:59:00,368,198,577
2016-10-26 11:59:00,13488,1334,2937
2016-10-26 12:26:00,5617,650,1200
2016-10-26 12:26:00,6929,353,485
2016-10-26 12:26:00,12177,2704,3883
2016-10-26 12:26:00,10865,755,2803
2016-10-26 12:26:00,14801,780,1322
2016-10-26 12:26:00,17425,1228,1920
2016-10-26 12:26:00,4305,557,687
2016-10-26 12:26:00,9553,1337,2009
2016-10-26 12:26:00,2993,452,470
2016-10-26 12:26:00,8241,652,690
2016-10-26 12:26:00,16113,1321,3103
2016-10-26 12:26:00,1681,344,387
2016-10-26 12:26:00,369,205,577
2016-10-26 12:26:00,13489,1346,2937
2016-10-26 12:59:00,5618,656,1200
2016-10-26 12:59:00,2994,455,470
2016-10-26 12:59:00,12178,2717,3883
2016-10-26 12:59:00,6930,363,485
2016-10-26 12:59:00,1682,345,387
2016-10-26 12:59:00,13490,1364,2937
2016-10-26 12:59:00,8242,656,690
2016-10-26 12:59:00,9554,1395,2009
2016-10-26 12:59:00,4306,584,687
2016-10-26 12:59:00,16114,1425,3103
2016-10-26 12:59:00,17426,1245,1920
2016-10-26 12:59:00,14802,811,1322
2016-10-26 12:59:00,370,231,577
2016-10-26 12:59:00,10866,823,2803
2016-10-26 13:26:00,1683,345,387
2016-10-26 13:26:00,16115,1516,3103
2016-10-26 13:26:00,8243,660,690
2016-10-26 13:26:00,371,244,577
2016-10-26 13:26:00,2995,458,470
2016-10-26 13:26:00,5619,670,1200
2016-10-26 13:26:00,13491,1373,2937
2016-10-26 13:26:00,17427,1252,1920
2016-10-26 13:26:00,10867,883,2803
2016-10-26 13:26:00,12179,2733,3883
2016-10-26 13:26:00,4307,614,687
2016-10-26 13:26:00,14803,824,1322
2016-10-26 13:26:00,6931,364,485
2016-10-26 13:26:00,9555,1438,2009
2016-10-26 13:59:00,16116,1718,3103
2016-10-26 13:59:00,372,260,577
2016-10-26 13:59:00,14804,826,1322
2016-10-26 13:59:00,8244,677,690
2016-10-26 13:59:00,6932,371,485
2016-10-26 13:59:00,4308,608,687
2016-10-26 13:59:00,2996,465,470
2016-10-26 13:59:00,9556,1434,2009
2016-10-26 13:59:00,17428,1268,1920
2016-10-26 13:59:00,12180,2752,3883
2016-10-26 13:59:00,13492,1393,2937
2016-10-26 13:59:00,10868,1084,2803
2016-10-26 13:59:00,5620,689,1200
2016-10-26 13:59:00,1684,345,387
2016-10-26 14:26:00,5621,686,1200
2016-10-26 14:26:00,2997,461,470
2016-10-26 14:26:00,6933,369,485
2016-10-26 14:26:00,373,267,577
2016-10-26 14:26:00,14805,817,1322
2016-10-26 14:26:00,16117,1773,3103
2016-10-26 14:26:00,8245,676,690
2016-10-26 14:26:00,12181,2729,3883
2016-10-26 14:26:00,10869,1148,2803
2016-10-26 14:26:00,4309,601,687
2016-10-26 14:26:00,1685,345,387
2016-10-26 14:26:00,9557,1418,2009
2016-10-26 14:26:00,13493,1394,2937
2016-10-26 14:26:00,17429,1266,1920
2016-10-26 14:59:00,12182,2667,3883
2016-10-26 14:59:00,374,252,577
2016-10-26 14:59:00,2998,441,470
2016-10-26 14:59:00,14806,815,1322
2016-10-26 14:59:00,17430,1243,1920
2016-10-26 14:59:00,10870,1138,2803
2016-10-26 14:59:00,8246,657,690
2016-10-26 14:59:00,6934,371,485
2016-10-26 14:59:00,16118,1762,3103
2016-10-26 14:59:00,4310,597,687
2016-10-26 14:59:00,5622,679,1200
2016-10-26 14:59:00,13494,1372,2937
2016-10-26 14:59:00,9558,1412,2009
2016-10-26 14:59:00,1686,344,387
2016-10-26 15:26:00,12183,2558,3883
2016-10-26 15:26:00,16119,1722,3103
2016-10-26 15:26:00,13495,1341,2937
2016-10-26 15:26:00,17431,1203,1920
2016-10-26 15:26:00,375,238,577
2016-10-26 15:26:00,1687,328,387
2016-10-26 15:26:00,14807,787,1322
2016-10-26 15:26:00,10871,1106,2803
2016-10-26 15:26:00,8247,647,690
2016-10-26 15:26:00,4311,584,687
2016-10-26 15:26:00,5623,657,1200
2016-10-26 15:26:00,2999,436,470
2016-10-26 15:26:00,9559,1371,2009
2016-10-26 15:26:00,6935,360,485
2016-10-26 15:59:00,14808,732,1322
2016-10-26 15:59:00,1688,312,387
2016-10-26 15:59:00,16120,1631,3103
2016-10-26 15:59:00,17432,1118,1920
2016-10-26 15:59:00,5624,611,1200
2016-10-26 15:59:00,376,212,577
2016-10-26 15:59:00,9560,1281,2009
2016-10-26 15:59:00,13496,1257,2937
2016-10-26 15:59:00,12184,2381,3883
2016-10-26 15:59:00,3000,404,470
2016-10-26 15:59:00,8248,605,690
2016-10-26 15:59:00,6936,340,485
2016-10-26 15:59:00,4312,549,687
2016-10-26 15:59:00,10872,1054,2803
2016-10-26 16:32:00,1689,283,387
2016-10-26 16:32:00,377,180,577
2016-10-26 16:32:00,4313,497,687
2016-10-26 16:32:00,17433,959,1920
2016-10-26 16:32:00,5625,538,1200
2016-10-26 16:32:00,8249,549,690
2016-10-26 16:32:00,16121,1473,3103
2016-10-26 16:32:00,12185,2097,3883
2016-10-26 16:32:00,10873,941,2803
2016-10-26 16:32:00,3001,368,470
2016-10-26 16:32:00,13497,1150,2937
2016-10-26 16:32:00,6937,318,485
2016-10-26 16:32:00,9561,1169,2009
2016-10-26 16:32:00,14809,672,1322
2016-10-27 07:59:00,8250,203,690
2016-10-27 07:59:00,16122,715,3103
2016-10-27 07:59:00,3002,138,470
2016-10-27 07:59:00,12186,1068,3883
2016-10-27 07:59:00,14810,372,1322
2016-10-27 07:59:00,6938,285,485
2016-10-27 07:59:00,10874,135,2803
2016-10-27 07:59:00,1690,73,387
2016-10-27 07:59:00,17434,576,1920
2016-10-27 07:59:00,378,54,577
2016-10-27 07:59:00,9562,740,2009
2016-10-27 07:59:00,13498,561,2937
2016-10-27 07:59:00,5626,218,1200
2016-10-27 07:59:00,4314,368,687
2016-10-27 08:32:00,6939,296,485
2016-10-27 08:32:00,16123,857,3103
2016-10-27 08:32:00,3003,207,470
2016-10-27 08:32:00,8251,316,690
2016-10-27 08:32:00,10875,247,2803
2016-10-27 08:32:00,4315,420,687
2016-10-27 08:32:00,9563,839,2009
2016-10-27 08:32:00,379,60,577
2016-10-27 08:32:00,5627,304,1200
2016-10-27 08:32:00,13499,718,2937
2016-10-27 08:32:00,12187,1497,3883
2016-10-27 08:32:00,17435,722,1920
2016-10-27 08:32:00,1691,106,387
2016-10-27 08:32:00,14811,419,1322
2016-10-27 08:59:00,9564,921,2009
2016-10-27 08:59:00,13500,877,2937
2016-10-27 08:59:00,1692,143,387
2016-10-27 08:59:00,16124,970,3103
2016-10-27 08:59:00,6940,303,485
2016-10-27 08:59:00,14812,469,1322
2016-10-27 08:59:00,4316,452,687
2016-10-27 08:59:00,380,69,577
2016-10-27 08:59:00,8252,431,690
2016-10-27 08:59:00,12188,1873,3883
2016-10-27 08:59:00,10876,358,2803
2016-10-27 08:59:00,5628,389,1200
2016-10-27 08:59:00,3004,279,470
2016-10-27 08:59:00,17436,869,1920
2016-10-27 09:32:00,8253,476,690
2016-10-27 09:32:00,14813,517,1322
2016-10-27 09:32:00,4317,476,687
2016-10-27 09:32:00,13501,958,2937
2016-10-27 09:32:00,3005,314,470
2016-10-27 09:32:00,16125,1144,3103
2016-10-27 09:32:00,9565,993,2009
2016-10-27 09:32:00,1693,175,387
2016-10-27 09:32:00,381,90,577
2016-10-27 09:32:00,6941,307,485
2016-10-27 09:32:00,17437,986,1920
2016-10-27 09:32:00,12189,2164,3883
2016-10-27 09:32:00,5629,471,1200
2016-10-27 09:32:00,10877,536,2803
2016-10-27 09:59:00,3006,341,470
2016-10-27 09:59:00,382,102,577
2016-10-27 09:59:00,4318,507,687
2016-10-27 09:59:00,1694,202,387
2016-10-27 09:59:00,5630,516,1200
2016-10-27 09:59:00,9566,1072,2009
2016-10-27 09:59:00,13502,1050,2937
2016-10-27 09:59:00,8254,523,690
2016-10-27 09:59:00,12190,2336,3883
2016-10-27 09:59:00,17438,1054,1920
2016-10-27 09:59:00,6942,325,485
2016-10-27 09:59:00,10878,766,2803
2016-10-27 09:59:00,14814,565,1322
2016-10-27 09:59:00,16126,1396,3103
2016-10-27 10:25:00,8255,560,690
2016-10-27 10:25:00,12191,2461,3883
2016-10-27 10:25:00,5631,558,1200
2016-10-27 10:25:00,1695,215,387
2016-10-27 10:25:00,383,117,577
2016-10-27 10:25:00,3007,370,470
2016-10-27 10:25:00,9567,1116,2009
2016-10-27 10:25:00,16127,1581,3103
2016-10-27 10:25:00,10879,940,2803
2016-10-27 10:25:00,14815,589,1322
2016-10-27 10:25:00,4319,527,687
2016-10-27 10:25:00,17439,1110,1920
2016-10-27 10:25:00,6943,329,485
2016-10-27 10:25:00,13503,1104,2937
2016-10-27 10:59:00,12192,2560,3883
2016-10-27 10:59:00,1696,246,387
2016-10-27 10:59:00,6944,346,485
2016-10-27 10:59:00,5632,592,1200
2016-10-27 10:59:00,13504,1170,2937
2016-10-27 10:59:00,14816,655,1322
2016-10-27 10:59:00,17440,1147,1920
2016-10-27 10:59:00,9568,1228,2009
2016-10-27 10:59:00,384,160,577
2016-10-27 10:59:00,4320,573,687
2016-10-27 10:59:00,10880,1021,2803
2016-10-27 10:59:00,8256,578,690
2016-10-27 10:59:00,16128,1694,3103
2016-10-27 10:59:00,3008,385,470
2016-10-27 11:32:00,13505,1223,2937
2016-10-27 11:32:00,3009,406,470
2016-10-27 11:32:00,385,189,577
2016-10-27 11:32:00,10881,1088,2803
2016-10-27 11:32:00,17441,1180,1920
2016-10-27 11:32:00,4321,589,687
2016-10-27 11:32:00,9569,1280,2009
2016-10-27 11:32:00,12193,2625,3883
2016-10-27 11:32:00,16129,1748,3103
2016-10-27 11:32:00,14817,691,1322
2016-10-27 11:32:00,8257,600,690
2016-10-27 11:32:00,1697,276,387
2016-10-27 11:32:00,6945,347,485
2016-10-27 11:32:00,5633,617,1200
2016-10-27 11:59:00,13506,1287,2937
2016-10-27 11:59:00,1698,296,387
2016-10-27 11:59:00,14818,724,1322
2016-10-27 11:59:00,3010,429,470
2016-10-27 11:59:00,12194,2680,3883
2016-10-27 11:59:00,17442,1208,1920
2016-10-27 11:59:00,8258,635,690
2016-10-27 11:59:00,10882,1137,2803
2016-10-27 11:59:00,16130,1814,3103
2016-10-27 11:59:00,5634,639,1200
2016-10-27 11:59:00,6946,356,485
2016-10-27 11:59:00,386,207,577
2016-10-27 11:59:00,4322,617,687
2016-10-27 11:59:00,9570,1341,2009
2016-10-27 12:26:00,10883,1252,2803
2016-10-27 12:26:00,3011,455,470
2016-10-27 12:26:00,12195,2703,3883
2016-10-27 12:26:00,9571,1380,2009
2016-10-27 12:26:00,1699,320,387
2016-10-27 12:26:00,13507,1349,2937
2016-10-27 12:26:00,17443,1220,1920
2016-10-27 12:26:00,8259,668,690
2016-10-27 12:26:00,6947,361,485
2016-10-27 12:26:00,16131,1911,3103
2016-10-27 12:26:00,4323,618,687
2016-10-27 12:26:00,5635,643,1200
2016-10-27 12:26:00,387,222,577
2016-10-27 12:26:00,14819,762,1322
2016-10-27 12:59:00,388,247,577
2016-10-27 12:59:00,13508,1367,2937
2016-10-27 12:59:00,5636,659,1200
2016-10-27 12:59:00,1700,341,387
2016-10-27 12:59:00,6948,362,485
2016-10-27 12:59:00,14820,804,1322
2016-10-27 12:59:00,9572,1451,2009
2016-10-27 12:59:00,3012,463,470
2016-10-27 12:59:00,17444,1250,1920
2016-10-27 12:59:00,10884,1142,2803
2016-10-27 12:59:00,16132,1810,3103
2016-10-27 12:59:00,4324,647,687
2016-10-27 12:59:00,8260,664,690
2016-10-27 12:59:00,12196,2735,3883
2016-10-27 13:32:00,8261,680,690
2016-10-27 13:32:00,1701,345,387
2016-10-27 13:32:00,3013,460,470
2016-10-27 13:32:00,9573,1471,2009
2016-10-27 13:32:00,389,271,577
2016-10-27 13:32:00,14821,814,1322
2016-10-27 13:32:00,10885,1157,2803
2016-10-27 13:32:00,4325,657,687
2016-10-27 13:32:00,13509,1385,2937
2016-10-27 13:32:00,6949,360,485
2016-10-27 13:32:00,16133,1829,3103
2016-10-27 13:32:00,5637,671,1200
2016-10-27 13:32:00,17445,1254,1920
2016-10-27 13:32:00,12197,2713,3883
2016-10-27 13:59:00,8262,660,690
2016-10-27 13:59:00,4326,651,687
2016-10-27 13:59:00,16134,1885,3103
2016-10-27 13:59:00,3014,458,470
2016-10-27 13:59:00,9574,1481,2009
2016-10-27 13:59:00,12198,2724,3883
2016-10-27 13:59:00,6950,371,485
2016-10-27 13:59:00,390,279,577
2016-10-27 13:59:00,17446,1263,1920
2016-10-27 13:59:00,1702,345,387
2016-10-27 13:59:00,13510,1376,2937
2016-10-27 13:59:00,10886,1208,2803
2016-10-27 13:59:00,14822,830,1322
2016-10-27 13:59:00,5638,682,1200
2016-10-27 14:26:00,391,280,577
2016-10-27 14:26:00,9575,1468,2009
2016-10-27 14:26:00,17447,1255,1920
2016-10-27 14:26:00,5639,680,1200
2016-10-27 14:26:00,4327,638,687
2016-10-27 14:26:00,8263,656,690
2016-10-27 14:26:00,16135,1875,3103
2016-10-27 14:26:00,12199,2686,3883
2016-10-27 14:26:00,6951,362,485
2016-10-27 14:26:00,1703,345,387
2016-10-27 14:26:00,13511,1363,2937
2016-10-27 14:26:00,10887,1220,2803
2016-10-27 14:26:00,14823,830,1322
2016-10-27 14:26:00,3015,459,470
2016-10-27 14:59:00,12200,2656,3883
2016-10-27 14:59:00,17448,1238,1920
2016-10-27 14:59:00,14824,823,1322
2016-10-27 14:59:00,16136,1821,3103
2016-10-27 14:59:00,1704,345,387
2016-10-27 14:59:00,5640,670,1200
2016-10-27 14:59:00,392,266,577
2016-10-27 14:59:00,8264,639,690
2016-10-27 14:59:00,9576,1448,2009
2016-10-27 14:59:00,13512,1346,2937
2016-10-27 14:59:00,10888,1179,2803
2016-10-27 14:59:00,4328,625,687
2016-10-27 14:59:00,6952,362,485
2016-10-27 14:59:00,3016,449,470
2016-10-27 15:26:00,5641,648,1200
2016-10-27 15:26:00,393,263,577
2016-10-27 15:26:00,6953,348,485
2016-10-27 15:26:00,1705,327,387
2016-10-27 15:26:00,10889,1126,2803
2016-10-27 15:26:00,17449,1193,1920
2016-10-27 15:26:00,14825,791,1322
2016-10-27 15:26:00,8265,625,690
2016-10-27 15:26:00,13513,1300,2937
2016-10-27 15:26:00,12201,2563,3883
2016-10-27 15:26:00,3017,441,470
2016-10-27 15:26:00,9577,1401,2009
2016-10-27 15:26:00,16137,1757,3103
2016-10-27 15:26:00,4329,610,687
2016-10-27 15:59:00,16138,1650,3103
2016-10-27 15:59:00,394,241,577
2016-10-27 15:59:00,3018,416,470
2016-10-27 15:59:00,6954,340,485
2016-10-27 15:59:00,8266,589,690
2016-10-27 15:59:00,9578,1298,2009
2016-10-27 15:59:00,1706,297,387
2016-10-27 15:59:00,4330,566,687
2016-10-27 15:59:00,5642,607,1200
2016-10-27 15:59:00,10890,1041,2803
2016-10-27 15:59:00,13514,1226,2937
2016-10-27 15:59:00,14826,732,1322
2016-10-27 15:59:00,17450,1099,1920
2016-10-27 15:59:00,12202,2399,3883
2016-10-27 16:26:00,17451,985,1920
2016-10-27 16:26:00,13515,1142,2937
2016-10-27 16:26:00,5643,541,1200
2016-10-27 16:26:00,3019,383,470
2016-10-27 16:26:00,16139,1560,3103
2016-10-27 16:26:00,395,225,577
2016-10-27 16:26:00,12203,2166,3883
2016-10-27 16:26:00,4331,529,687
2016-10-27 16:26:00,14827,688,1322
2016-10-27 16:26:00,1707,273,387
2016-10-27 16:26:00,6955,328,485
2016-10-27 16:26:00,10891,976,2803
2016-10-27 16:26:00,8267,541,690
2016-10-27 16:26:00,9579,1217,2009
2016-10-28 08:16:00,6956,277,485
2016-10-28 08:16:00,13517,584,2937
2016-10-28 08:16:00,6957,277,485
2016-10-28 08:16:00,17452,559,1920
2016-10-28 08:16:00,17453,559,1920
2016-10-28 08:16:00,14828,376,1322
2016-10-28 08:16:00,14829,376,1322
2016-10-28 08:16:00,16141,725,3103
2016-10-28 08:16:00,16140,725,3103
2016-10-28 08:16:00,4333,348,687
2016-10-28 08:16:00,4332,348,687
2016-10-28 08:16:00,5645,216,1200
2016-10-28 08:16:00,5644,216,1200
2016-10-28 08:16:00,13516,584,2937
2016-10-28 08:16:00,3020,150,470
2016-10-28 08:16:00,10892,185,2803
2016-10-28 08:16:00,8268,222,690
2016-10-28 08:16:00,1708,85,387
2016-10-28 08:16:00,9580,724,2009
2016-10-28 08:16:00,10893,185,2803
2016-10-28 08:16:00,12204,1166,3883
2016-10-28 08:16:00,12205,1166,3883
2016-10-28 08:16:00,1709,85,387
2016-10-28 08:16:00,9581,724,2009
2016-10-28 08:16:00,8269,222,690
2016-10-28 08:16:00,3021,150,470
2016-10-28 08:16:00,396,57,577
2016-10-28 08:16:00,397,57,577
2016-10-28 08:56:00,10894,301,2803
2016-10-28 08:56:00,6958,292,485
2016-10-28 08:56:00,3022,237,470
2016-10-28 08:56:00,17454,723,1920
2016-10-28 08:56:00,4334,397,687
2016-10-28 08:56:00,9582,821,2009
2016-10-28 08:56:00,16142,878,3103
2016-10-28 08:56:00,5646,317,1200
2016-10-28 08:56:00,398,69,577
2016-10-28 08:56:00,14830,424,1322
2016-10-28 08:56:00,1710,112,387
2016-10-28 08:56:00,12206,1603,3883
2016-10-28 08:56:00,13518,774,2937
2016-10-28 08:56:00,8270,370,690
2016-10-28 09:29:00,3023,274,470
2016-10-28 09:29:00,14831,488,1322
2016-10-28 09:29:00,5647,393,1200
2016-10-28 09:29:00,9583,913,2009
2016-10-28 09:29:00,17455,835,1920
2016-10-28 09:29:00,4335,425,687
2016-10-28 09:29:00,399,99,577
2016-10-28 09:29:00,1711,152,387
2016-10-28 09:29:00,8271,419,690
2016-10-28 09:29:00,10895,451,2803
2016-10-28 09:29:00,6959,311,485
2016-10-28 09:29:00,13519,878,2937
2016-10-28 09:29:00,16143,1035,3103
2016-10-28 09:29:00,12207,1860,3883
2016-10-28 10:02:00,12208,2043,3883
2016-10-28 10:02:00,13520,966,2937
2016-10-28 10:02:00,5648,461,1200
2016-10-28 10:02:00,4336,458,687
2016-10-28 10:02:00,1712,170,387
2016-10-28 10:02:00,3024,319,470
2016-10-28 10:02:00,16144,1353,3103
2016-10-28 10:02:00,9584,991,2009
2016-10-28 10:02:00,10896,737,2803
2016-10-28 10:02:00,8272,477,690
2016-10-28 10:02:00,17456,931,1920
2016-10-28 10:02:00,6960,328,485
2016-10-28 10:02:00,14832,533,1322
2016-10-28 10:02:00,400,135,577
2016-10-28 10:29:00,10897,836,2803
2016-10-28 10:29:00,13521,1015,2937
2016-10-28 10:29:00,8273,500,690
2016-10-28 10:29:00,1713,189,387
2016-10-28 10:29:00,16145,1467,3103
2016-10-28 10:29:00,17457,981,1920
2016-10-28 10:29:00,5649,498,1200
2016-10-28 10:29:00,4337,491,687
2016-10-28 10:29:00,3025,339,470
2016-10-28 10:29:00,9585,1050,2009
2016-10-28 10:29:00,6961,329,485
2016-10-28 10:29:00,14833,559,1322
2016-10-28 10:29:00,12209,2131,3883
2016-10-28 10:29:00,401,171,577
2016-10-28 10:56:00,9586,1114,2009
2016-10-28 10:56:00,1714,232,387
2016-10-28 10:56:00,5650,525,1200
2016-10-28 10:56:00,12210,2213,3883
2016-10-28 10:56:00,10898,915,2803
2016-10-28 10:56:00,4338,503,687
2016-10-28 10:56:00,14834,611,1322
2016-10-28 10:56:00,8274,527,690
2016-10-28 10:56:00,16146,1514,3103
2016-10-28 10:56:00,17458,1014,1920
2016-10-28 10:56:00,13522,1087,2937
2016-10-28 10:56:00,3026,363,470
2016-10-28 10:56:00,402,196,577
2016-10-28 10:56:00,6962,328,485
2016-10-28 11:29:00,17459,1031,1920
2016-10-28 11:29:00,14835,653,1322
2016-10-28 11:29:00,12211,2235,3883
2016-10-28 11:29:00,8275,540,690
2016-10-28 11:29:00,13523,1131,2937
2016-10-28 11:29:00,403,230,577
2016-10-28 11:29:00,10899,976,2803
2016-10-28 11:29:00,16147,1566,3103
2016-10-28 11:29:00,4339,525,687
2016-10-28 11:29:00,6963,327,485
2016-10-28 11:29:00,9587,1178,2009
2016-10-28 11:29:00,3027,372,470
2016-10-28 11:29:00,5651,539,1200
2016-10-28 11:29:00,1715,262,387
2016-10-28 12:02:00,1716,281,387
2016-10-28 12:02:00,13524,1165,2937
2016-10-28 12:02:00,16148,1610,3103
2016-10-28 12:02:00,8276,562,690
2016-10-28 12:02:00,9588,1220,2009
2016-10-28 12:02:00,6964,322,485
2016-10-28 12:02:00,3028,392,470
2016-10-28 12:02:00,12212,2280,3883
2016-10-28 12:02:00,4340,537,687
2016-10-28 12:02:00,5652,557,1200
2016-10-28 12:02:00,404,262,577
2016-10-28 12:02:00,14836,683,1322
2016-10-28 12:02:00,10900,1032,2803
2016-10-28 12:02:00,17460,1052,1920
2016-10-28 12:29:00,13525,1189,2937
2016-10-28 12:29:00,1717,289,387
2016-10-28 12:29:00,6965,330,485
2016-10-28 12:29:00,10901,1082,2803
2016-10-28 12:29:00,5653,574,1200
2016-10-28 12:29:00,4341,556,687
2016-10-28 12:29:00,16149,1679,3103
2016-10-28 12:29:00,9589,1271,2009
2016-10-28 12:29:00,8277,572,690
2016-10-28 12:29:00,3029,399,470
2016-10-28 12:29:00,14837,715,1322
2016-10-28 12:29:00,405,269,577
2016-10-28 12:29:00,17461,1070,1920
2016-10-28 12:29:00,12213,2299,3883
2016-10-28 13:02:00,13526,1235,2937
2016-10-28 13:02:00,8278,578,690
2016-10-28 13:02:00,3030,407,470
2016-10-28 13:02:00,4342,585,687
2016-10-28 13:02:00,14838,759,1322
2016-10-28 13:02:00,17462,1102,1920
2016-10-28 13:02:00,6966,337,485
2016-10-28 13:02:00,5654,600,1200
2016-10-28 13:02:00,16150,1453,3103
2016-10-28 13:02:00,10902,851,2803
2016-10-28 13:02:00,1718,320,387
2016-10-28 13:02:00,406,266,577
2016-10-28 13:02:00,9590,1344,2009
2016-10-28 13:02:00,12214,2346,3883
2016-10-28 13:29:00,16151,1542,3103
2016-10-28 13:29:00,9591,1375,2009
2016-10-28 13:29:00,1719,325,387
2016-10-28 13:29:00,3031,410,470
2016-10-28 13:29:00,17463,1090,1920
2016-10-28 13:29:00,407,275,577
2016-10-28 13:29:00,5655,593,1200
2016-10-28 13:29:00,4343,600,687
2016-10-28 13:29:00,14839,775,1322
2016-10-28 13:29:00,8279,579,690
2016-10-28 13:29:00,12215,2321,3883
2016-10-28 13:29:00,10903,927,2803
2016-10-28 13:29:00,13527,1242,2937
2016-10-28 13:29:00,6967,340,485
2016-10-28 14:02:00,10904,1120,2803
2016-10-28 14:02:00,16152,1712,3103
2016-10-28 14:02:00,3032,416,470
2016-10-28 14:02:00,12216,2346,3883
2016-10-28 14:02:00,9592,1376,2009
2016-10-28 14:02:00,8280,585,690
2016-10-28 14:02:00,17464,1125,1920
2016-10-28 14:02:00,408,296,577
2016-10-28 14:02:00,6968,331,485
2016-10-28 14:02:00,5656,617,1200
2016-10-28 14:02:00,13528,1248,2937
2016-10-28 14:02:00,1720,332,387
2016-10-28 14:02:00,14840,783,1322
2016-10-28 14:02:00,4344,593,687
2016-10-28 14:29:00,17465,1126,1920
2016-10-28 14:29:00,5657,631,1200
2016-10-28 14:29:00,6969,332,485
2016-10-28 14:29:00,9593,1378,2009
2016-10-28 14:29:00,13529,1249,2937
2016-10-28 14:29:00,1721,335,387
2016-10-28 14:29:00,12217,2324,3883
2016-10-28 14:29:00,14841,794,1322
2016-10-28 14:29:00,10905,1191,2803
2016-10-28 14:29:00,4345,584,687
2016-10-28 14:29:00,409,290,577
2016-10-28 14:29:00,16153,1772,3103
2016-10-28 14:29:00,3033,414,470
2016-10-28 14:29:00,8281,581,690
2016-10-28 15:02:00,16154,1715,3103
2016-10-28 15:02:00,410,282,577
2016-10-28 15:02:00,12218,2248,3883
2016-10-28 15:02:00,10906,1147,2803
2016-10-28 15:02:00,13530,1226,2937
2016-10-28 15:02:00,3034,398,470
2016-10-28 15:02:00,8282,567,690
2016-10-28 15:02:00,1722,337,387
2016-10-28 15:02:00,6970,322,485
2016-10-28 15:02:00,9594,1365,2009
2016-10-28 15:02:00,14842,782,1322
2016-10-28 15:02:00,17466,1111,1920
2016-10-28 15:02:00,5658,634,1200
2016-10-28 15:02:00,4346,583,687
2016-10-28 15:29:00,5659,588,1200
2016-10-28 15:29:00,3035,385,470
2016-10-28 15:29:00,12219,2127,3883
2016-10-28 15:29:00,4347,550,687
2016-10-28 15:29:00,17467,1052,1920
2016-10-28 15:29:00,1723,318,387
2016-10-28 15:29:00,10907,1086,2803
2016-10-28 15:29:00,9595,1279,2009
2016-10-28 15:29:00,13531,1181,2937
2016-10-28 15:29:00,8283,552,690
2016-10-28 15:29:00,6971,310,485
2016-10-28 15:29:00,411,269,577
2016-10-28 15:29:00,16155,1628,3103
2016-10-28 15:29:00,14843,729,1322
2016-10-28 16:02:00,8284,525,690
2016-10-28 16:02:00,14844,687,1322
2016-10-28 16:02:00,4348,513,687
2016-10-28 16:02:00,13532,1127,2937
2016-10-28 16:02:00,1724,301,387
2016-10-28 16:02:00,3036,368,470
2016-10-28 16:02:00,16156,1536,3103
2016-10-28 16:02:00,17468,978,1920
2016-10-28 16:02:00,412,256,577
2016-10-28 16:02:00,5660,548,1200
2016-10-28 16:02:00,9596,1200,2009
2016-10-28 16:02:00,10908,1023,2803
2016-10-28 16:02:00,6972,301,485
2016-10-28 16:02:00,12220,1962,3883
2016-10-28 16:29:00,14845,632,1322
2016-10-28 16:29:00,9597,1113,2009
2016-10-28 16:29:00,8285,480,690
2016-10-28 16:29:00,10909,963,2803
2016-10-28 16:29:00,12221,1752,3883
2016-10-28 16:29:00,5661,475,1200
2016-10-28 16:29:00,17469,865,1920
2016-10-28 16:29:00,4349,481,687
2016-10-28 16:29:00,6973,290,485
2016-10-28 16:29:00,13533,1049,2937
2016-10-28 16:29:00,1725,276,387
2016-10-28 16:29:00,16157,1458,3103
2016-10-28 16:29:00,3037,337,470
2016-10-28 16:29:00,413,220,577
2016-10-29 07:59:00,10910,98,2803
2016-10-29 07:59:00,1726,79,387
2016-10-29 07:59:00,13534,425,2937
2016-10-29 07:59:00,6974,267,485
2016-10-29 07:59:00,12222,507,3883
2016-10-29 07:59:00,9598,667,2009
2016-10-29 07:59:00,16158,602,3103
2016-10-29 07:59:00,5662,102,1200
2016-10-29 07:59:00,414,51,577
2016-10-29 07:59:00,14846,351,1322
2016-10-29 07:59:00,3038,41,470
2016-10-29 07:59:00,4350,316,687
2016-10-29 07:59:00,8286,79,690
2016-10-29 07:59:00,17470,258,1920
2016-10-29 08:26:00,6975,270,485
2016-10-29 08:26:00,4351,323,687
2016-10-29 08:26:00,13535,431,2937
2016-10-29 08:26:00,8287,84,690
2016-10-29 08:26:00,17471,278,1920
2016-10-29 08:26:00,16159,625,3103
2016-10-29 08:26:00,3039,46,470
2016-10-29 08:26:00,14847,351,1322
2016-10-29 08:26:00,9599,674,2009
2016-10-29 08:26:00,5663,108,1200
2016-10-29 08:26:00,1727,77,387
2016-10-29 08:26:00,415,56,577
2016-10-29 08:26:00,10911,109,2803
2016-10-29 08:26:00,12223,544,3883
2016-10-29 08:59:00,416,66,577
2016-10-29 08:59:00,17472,343,1920
2016-10-29 08:59:00,6976,283,485
2016-10-29 08:59:00,3040,54,470
2016-10-29 08:59:00,1728,95,387
2016-10-29 08:59:00,13536,476,2937
2016-10-29 08:59:00,4352,334,687
2016-10-29 08:59:00,8288,98,690
2016-10-29 08:59:00,10912,171,2803
2016-10-29 08:59:00,9600,722,2009
